date,temperature_2m_max,precipitation_sum,precipitation_hours,uv_index_max,wind_speed_10m_max,shortwave_radiation_sum,NO2,PM25,NO2_r7,PM25_r7,NO2_l1,NO2_l3,NO2_l7,PM25_l1,PM25_l3,PM25_l7,wind_r3
2025-09-12,93.20595,0.0,0.0,6.406291,6.333489,21.330662,15.740277777777775,15.3375,11.73772546897547,9.177909972499638,17.081944444444442,18.541666666666668,5.5125,16.6625,9.93672619047619,8.763333333333332,6.058517933333334
2025-09-13,95.69555,0.0,0.0,6.4215236,7.067736,20.778345,7.729166666666667,11.42,13.19883658008658,10.117076639166305,15.740277777777775,17.03611111111111,3.5791666666666666,15.3375,13.954645390070922,3.975664893617021,5.837303266666667
2025-09-14,96.85243,0.0986755,0.0794702,5.770861,7.32853,20.798742,7.112878787878787,9.47334219858156,13.791693722943723,11.180553082935303,7.729166666666667,17.081944444444442,6.548106060606061,11.42,16.6625,4.544166666666667,6.4173160000000005
2025-09-15,92.19687,0.05496689,0.01986755,5.9089403,8.119722,20.43265,10.343055555555557,12.561928294573644,13.87237554112554,11.884721016066,7.112878787878787,15.740277777777775,13.864583333333334,9.47334219858156,15.3375,6.408333333333334,6.909918333333334
2025-09-16,92.553894,0.0,0.0,6.245364,7.64752,21.079138,9.783333333333331,12.432638888888889,13.369300144300144,12.763806010528901,10.343055555555557,7.729166666666667,18.541666666666668,12.561928294573644,11.42,9.93672619047619,7.505329333333333
2025-09-17,91.65687,0.0,0.0,6.200331,5.646031,21.053179,16.362950937950938,14.02847176079734,12.118109668109668,13.120364967445001,9.783333333333331,7.112878787878787,17.03611111111111,12.432638888888889,9.47334219858156,13.954645390070922,7.698590666666667
2025-09-18,93.9027,0.17350993,0.09271523,5.9745035,13.008457,20.379206,20.629897660818717,17.519015151515152,12.021943929086786,13.13091159183449,16.362950937950938,10.343055555555557,17.081944444444442,14.02847176079734,12.561928294573644,16.6625,7.1377576666666664
2025-09-19,85.85812,1.4324503,0.17880794,5.684768,11.574311,19.175299,11.6875,7.854166666666667,12.528794388568825,13.253270899193797,20.629897660818717,9.783333333333331,15.740277777777775,17.519015151515152,12.432638888888889,15.3375,8.767336
2025-09-20,84.9617,3.8158941,0.41721854,5.9480133,10.03397,14.928013,11.191666666666668,8.317916666666667,11.94982613460057,12.18422328014618,11.6875,16.362950937950938,7.729166666666667,7.854166666666667,14.02847176079734,11.42,10.076266333333335
2025-09-21,85.9213,0.7092715,0.46357617,5.996358,13.763153,17.851192,7.751262626262626,6.484140070921986,12.44446899174343,11.741068518241416,11.191666666666668,20.629897660818717,7.112878787878787,8.317916666666667,17.519015151515152,9.47334219858156,11.538912666666667
2025-09-22,79.87104,3.705298,2.2516556,4.4248347,6.5701537,11.164768,12.304166666666667,8.843333333333334,12.535666682941118,11.314039642861477,7.751262626262626,11.6875,10.343055555555557,6.484140070921986,7.854166666666667,12.561928294573644,11.790478
