date_local,site_number,sample_measurement,samp_dur_hrs
2025-08-31,0016,3.8000000000000003,1
2025-08-31,0007,1.8583333333333334,1
2025-08-31,0094,4.7625,1
2025-09-01,0016,3.216666666666667,1
2025-09-01,0007,1.9708333333333332,1
2025-09-01,0085,5.560416666666666,1
2025-09-01,0085,7.0,24
2025-09-01,0093,4.98125,1
2025-09-01,0094,4.689583333333333,1
2025-09-02,0085,8.591666666666667,1
2025-09-02,0093,6.722916666666666,1
2025-09-02,0094,5.266666666666667,1
2025-09-02,0007,3.033333333333333,1
2025-09-02,0016,9.570833333333333,1
2025-09-03,0016,10.741666666666667,1
2025-09-03,0094,6.551162790697674,1
2025-09-03,0093,10.1175,1
2025-09-03,0085,7.744186046511628,1
2025-09-03,0007,4.125,1
2025-09-04,0085,14.4,24
2025-09-04,0085,13.935416666666667,1
2025-09-04,0007,8.85,1
2025-09-04,0093,17.521052631578947,1
2025-09-04,0094,14.779166666666667,1
2025-09-04,0016,13.617391304347825,1
2025-09-05,0016,6.5625,1
2025-09-05,0007,6.2749999999999995,1
2025-09-05,0085,9.595833333333333,1
2025-09-05,0093,11.283333333333333,1
2025-09-05,0094,10.1,1
2025-09-06,0007,1.45,1
2025-09-06,0016,3.391666666666666,1
2025-09-06,0094,4.572916666666667,1
2025-09-06,0093,5.759574468085106,1
2025-09-06,0085,4.704166666666667,1
2025-09-07,0007,3.266666666666667,1
2025-09-07,0094,3.591666666666667,1
2025-09-07,0093,4.839583333333334,1
2025-09-07,0016,5.991666666666667,1
2025-09-07,0085,5.2,24
2025-09-07,0085,5.03125,1
