date,temperature_2m_max,precipitation_sum,precipitation_hours,uv_index_max,wind_speed_10m_max,shortwave_radiation_sum,NO2,PM25
2025-09-14,96.85243,0.0986755,0.0794702,5.770861,7.32853,20.798742,7.112878787878787,9.473342198581559
2025-09-15,92.19687,0.05496689,0.01986755,5.9089403,8.119722,20.43265,10.343055555555555,12.561928294573644
2025-09-16,92.553894,0.0,0.0,6.245364,7.64752,21.079138,9.783333333333333,12.432638888888889
2025-09-17,91.65687,0.0,0.0,6.200331,5.646031,21.053179,16.362950937950938,14.028471760797341
2025-09-18,93.9027,0.17350993,0.09271523,5.9745035,13.008457,20.379206,20.629897660818713,17.519015151515152
2025-09-19,85.85812,1.4324503,0.17880794,5.684768,11.574311,19.175299,11.6875,7.854166666666667
2025-09-20,84.9617,3.8158941,0.41721854,5.9480133,10.03397,14.928013,11.191666666666668,8.317916666666667
2025-09-21,85.9213,0.7092715,0.46357617,5.996358,13.763153,17.851192,7.751262626262626,6.484140070921986
2025-09-22,79.87104,3.705298,2.2516556,4.4248347,6.5701537,11.164768,12.304166666666667,8.843333333333334
2025-09-23,77.59541,15.415232,3.562914,4.2347684,8.154752,11.198344,11.904166666666669,8.469166666666666
2025-09-24,73.861305,5.2490067,2.2119205,5.1678805,9.029963,7.3996687,6.065277777777777,4.966190476190476
2025-09-25,77.69733,0.026490066,0.026490066,5.7748346,8.17782,19.077284,8.065277777777778,4.745416666666666
2025-09-26,81.6311,0.0,0.0,5.802318,5.1215,19.221655,16.594444444444445,9.716249999999999
2025-09-27,84.60647,0.0,0.0,5.7821193,5.0949516,19.570133,17.52777777777778,12.82674645390071
2025-09-28,88.09025,0.0,0.0,5.7440395,5.711775,19.325363,18.60328282828283,12.834530141843974
2025-09-29,87.81488,0.0,0.0,5.6811256,6.5438194,18.994305,18.46111111111111,15.746666666666666
2025-09-30,88.67257,0.0,0.0,5.649338,7.9695315,18.495497,16.982222222222223,13.923916666666667
2025-10-01,86.00952,0.0,0.0,5.0205297,4.894461,17.526623,20.311111111111114,14.874457462827028
2025-10-02,87.612236,0.08145695,0.01986755,5.465232,6.954033,16.499271,21.731944444444448,14.257499999999999
2025-10-03,87.69806,0.0,0.0,5.5009937,8.604695,17.322649,12.443055555555555,10.607916666666666
2025-10-04,85.200714,0.0,0.0,5.5427155,11.23408,17.889933,9.9,9.470416666666667
2025-10-05,85.10833,0.0,0.0,5.4486756,11.081691,17.5249,8.575378787878789,7.28125
2025-10-06,83.18793,0.08145695,0.0397351,5.338742,7.7908077,10.645431,9.202777777777778,6.411250000000001
2025-10-07,73.31773,0.0,0.0,5.1516557,12.041178,8.726226,4.7625,2.848611111111111
2025-10-08,74.53243,0.0,0.0,5.2013245,7.6324716,17.906754,7.897222222222222,5.916666666666666
2025-10-09,73.779655,0.0,0.0,5.180464,5.517464,17.746756,14.975,7.972499999999999
2025-10-10,74.60872,1.2781457,0.21854305,4.965563,9.817996,13.676226,14.263888888888888,9.789166666666667
2025-10-11,75.73879,0.0,0.0,4.9152317,5.276823,10.90543,9.172222222222222,8.627083333333333
2025-10-12,79.78998,0.0,0.0,5.1062913,8.852956,16.628675,11.976262626262626,9.504166666666666
2025-10-13,80.638725,0.0,0.0,2.394702,5.4132457,11.624768,19.01527777777778,15.080354609929078
2025-10-14,82.887535,0.0,0.0,4.9917216,6.016829,15.786689,18.35972222222222,13.998333333333335
2025-10-15,83.6564,0.0,0.0,4.955629,5.0755687,14.765497,20.74760101010101,16.97797480620155
2025-10-16,82.122826,0.0,0.0,4.9092712,8.05283,14.477748,15.622222222222225,13.343667679837893
2025-10-17,82.05012,0.0,0.0,4.4072847,9.889124,15.333642,11.31388888888889,10.508392857142857
2025-10-18,72.97323,61.827816,7.2384105,2.5807948,13.518784,4.551722,8.862499999999999,12.446250000000001
2025-10-19,61.945545,1.2741722,1.3311259,4.6182117,19.482462,16.38616,5.253282828282828,3.2841025641025636
2025-10-20,71.48435,0.08344371,0.18543047,4.6609273,16.331226,15.459073,9.122222222222222,4.784318181818182
2025-10-21,63.991108,0.0,0.0,4.5301323,18.61251,15.9067545,6.897222222222222,4.279769841269841
2025-10-22,64.471504,0.0,0.0,4.539073,12.432529,15.825628,11.029166666666667,7.018928571428572
2025-10-23,63.100643,0.0,0.0,4.5062914,6.7998385,15.5251,14.513888888888891,11.81625
2025-10-24,61.810844,0.010596027,0.026490066,3.884768,5.9759336,13.12702,19.97083333333333,11.608333333333333
2025-10-25,59.00237,0.37615892,0.80794704,1.0523179,9.19522,6.853245,10.61111111111111,5.716666666666667
2025-10-26,55.80886,10.086093,7.7417216,1.1023178,11.558001,5.2500663,6.644191919191918,4.2775
2025-10-27,54.676407,1.0456954,2.2516556,1.4076159,8.623718,3.4640398,8.68888888888889,5.6325
2025-10-28,54.976208,0.1397351,0.34437087,1.0453643,5.836203,3.1784105,10.620833333333332,8.265416666666667
2025-10-29,54.3468,13.994701,8.70861,1.5917219,15.400654,6.9165564,5.56969696969697,3.116167195207893
2025-10-30,57.235744,0.0,0.0,4.1923842,10.38637,14.195364,7.316008771929824,5.8846885964912286
2025-10-31,62.70131,0.0,0.0,4.058609,11.900952,13.922782,10.26388888888889,8.465416666666666
2025-11-01,52.4723,0.037086092,0.06622516,3.2761588,9.558334,11.184173,7.859722222222222,4.88375
2025-11-02,51.781506,0.0,0.0,4.0013247,5.703689,10.52649,8.99469696969697,6.8950000000000005
2025-11-03,63.995277,0.0,0.0,4.0543046,8.197077,13.210663,12.768055555555556,9.145416666666668
2025-11-04,71.82528,0.0,0.0,4.02351,11.133235,12.982251,15.236111111111112,12.84133399209486
2025-11-05,69.82501,0.0,0.0,3.9566226,12.813453,12.918675,8.43611111111111,8.225
2025-11-06,65.92223,0.0,0.0,3.9304636,12.637968,12.824172,13.173611111111112,9.502416666666667
2025-11-07,71.58687,0.0,0.0,3.6394038,10.991497,12.01861,10.243055555555555,9.295416666666666
2025-11-08,60.526405,0.0,0.0,3.091722,16.67992,10.406755,10.580555555555556,8.289166666666668
2025-11-09,45.997665,0.0,0.0,3.576821,19.160149,9.876755,2.1018939393939395,2.315833333333333
2025-11-10,38.1474,0.0,0.0,3.4536424,14.687321,13.08245,5.584722222222222,3.628333333333333
2025-11-11,58.160183,0.0,0.0,3.142384,14.238498,10.433443,14.376587301587302,6.322131782945736
2025-11-12,66.4515,0.0,0.0,3.5933774,7.4932714,12.277152,18.482449494949496,11.736485200845665
2025-11-13,66.80435,0.0,0.0,3.576159,8.476079,11.50404,21.21388888888889,17.100833333333334
2025-11-14,78.695076,0.0,0.0,3.5549667,11.743172,11.140265,14.429166666666667,13.15
2025-11-15,78.28978,0.0,0.0,3.576821,11.796134,10.921523,5.940277777777777,6.543333333333334
2025-11-16,59.098923,0.0,0.0,3.4433775,9.5053625,12.117153,9.585858585858587,6.1104166666666675
2025-11-17,59.656807,0.8099337,0.29801324,3.4715233,13.023383,10.659735,18.365277777777777,13.20625
2025-11-18,69.56872,4.8357615,1.8476821,2.8158941,11.794534,6.1949005,13.871666666666668,12.213295454545456
2025-11-19,50.829056,0.0,0.0,2.9380794,5.0267134,3.3087418,11.193055555555555,17.41314393939394
2025-11-20,53.800247,3.904636,1.178808,2.2033114,10.751832,3.0621855,12.825000000000001,15.576666666666664
2025-11-21,56.96813,25.5702,10.15894,0.95596033,7.807517,1.5364901,8.847222222222223,7.127916666666667
2025-11-22,54.763428,0.0,0.0,3.218212,7.794255,8.424569,8.701388888888888,13.759583333333333
2025-11-23,50.75753,0.0,0.0,3.2,6.8570356,4.309006,7.248358585858586,12.235
2025-11-24,53.060577,2.2874172,1.3774835,0.8569536,8.882491,3.8684769,9.942632850241544,8.677208498023715
2025-11-25,56.704685,0.30860925,0.6092715,1.7943709,16.746485,4.3677487,8.202525252525254,6.276730620155039
2025-11-26,44.21316,0.0,0.0,3.0387418,20.056944,10.160596,4.5625,3.19375
2025-11-27,38.93475,0.0,0.0,3.0003312,12.09674,9.486689,5.169444444444444,5.7283333333333335
2025-11-28,36.54468,0.0,0.0,2.9993377,9.424801,10.112583,8.934722222222222,8.678351449275363
2025-11-29,38.237995,32.950993,12.622517,0.43907288,17.556238,1.9386094,7.541666666666667,5.8925
2025-11-30,31.876009,0.0,0.0,2.9890728,18.689077,10.511788,3.194823232323232,4.55625
2025-12-01,26.169651,3.8298016,4.649007,1.584106,7.325831,4.305894,13.736111111111112,10.455
2025-12-02,26.737663,0.16423842,0.410596,3.1874173,8.820978,8.659272,9.029166666666667,8.190416666666668
2025-12-03,37.32786,0.0,0.0,3.1278148,8.678962,8.534768,14.905555555555557,12.249166666666667
2025-12-04,32.905346,0.0,0.0,2.699669,12.80755,9.182119,9.76388888888889,11.779035087719299
2025-12-05,39.754883,0.0,0.0,3.0781455,7.205692,10.067417,21.281944444444445,15.2975
2025-12-06,47.919254,0.0,0.0,2.9622517,9.688246,9.736292,11.418055555555556,12.39625
2025-12-07,41.79389,0.0,0.0,1.9860927,14.450951,2.0462914,6.870707070707071,14.142083333333336
2025-12-08,35.18932,0.0,0.0,2.8195364,11.07441,7.72808,10.870833333333332,10.907083333333333
2025-12-09,55.786804,0.0,0.0,2.657947,13.32926,9.89351,9.672979797979798,9.171515151515152
2025-12-10,51.102634,0.0,0.0,2.6059604,23.070868,5.2229137,6.12449494949495,6.4197931235431245
2025-12-11,36.49164,0.010596027,0.046357617,2.4996688,9.92842,7.019801,11.811111111111112,10.612002032520326
2025-12-12,36.176342,0.0,0.0,2.7225165,8.228526,3.1704636,7.994444444444444,11.39625
2025-12-13,33.25581,0.0,0.0,2.12053,12.421249,3.056755,4.613888888888889,8.0725
2025-12-14,18.148922,0.0,0.0,2.789735,11.588281,10.434636,6.9118686868686865,4.1433333333333335
2025-12-15,44.111835,0.0,0.0,2.8324502,12.809436,10.100331,15.848611111111111,8.283333333333335
2025-12-16,56.207,0.0,0.0,2.7930465,10.969374,8.756291,16.522222222222222,12.252083333333335
2025-12-17,55.798725,0.0,0.0,2.5483444,11.123114,9.559735,18.908333333333335,15.326488095238096
2025-12-18,56.249916,9.582119,3.3774834,0.565894,23.116808,2.8996027,7.381944444444444,5.006666666666667
2025-12-19,38.81316,0.0,0.0,2.755298,21.829737,10.18053,9.569444444444445,5.069833333333333
2025-12-20,55.171104,0.0,0.0,2.718874,12.062753,9.524106,8.716666666666667,4.1425
2025-12-21,45.805744,0.0,0.0,2.6377485,7.0544653,10.187285,18.78421717171717,7.130416666666666
2025-12-22,55.994812,0.0,0.0,1.5728477,9.115662,6.4427814,17.17361111111111,8.543583333333334
2025-12-23,66.49025,0.0,0.0,2.7890728,7.9074125,5.213311,15.134722222222223,16.307997967479672
2025-12-24,64.10853,0.038410597,0.0397351,2.2066226,8.06223,4.5093374,13.456944444444446,15.979166666666666
2025-12-25,65.33872,0.0052980133,0.013245033,1.2228477,8.902592,3.1825166,9.380555555555555,10.377500000000001
2025-12-26,67.254944,0.0,0.0,2.8486755,11.078195,6.659868,6.525883838383838,7.598030303030304
2025-12-27,60.747528,0.00794702,0.01986755,2.803311,11.757589,3.1572185,6.820833333333333,8.487916666666667
2025-12-28,75.1368,0.028476823,0.01986755,2.183775,26.622955,4.699934,4.397348484848485,5.779166666666667
2025-12-29,24.975811,0.0,0.0,2.6205297,24.417997,9.0270195,4.048611111111111,3.66
2025-12-30,34.826935,0.0,0.0,2.505629,10.328909,9.560861,9.5625,4.865952380952381
2025-12-31,39.338856,0.0,0.0,2.437086,10.547362,4.4884768,13.484722222222222,10.165833333333333
